tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPBC18E5.12c	-	-	SPBC18E5.12c	mas2	-	II:2096446-2098039	-	-	80.6752	75.3094	86.041	OK
SPBC18E5.13	-	-	SPBC18E5.13	-	-	II:2098754-2099833	-	-	20.5765	17.8735	23.2795	OK
SPBC23G7.16	-	-	SPBC23G7.16	ctr6	-	II:2100017-2101253	-	-	45.3445	40.9141	49.775	OK
SPBC23G7.04c	-	-	SPBC23G7.04c	nif1	-	II:2101253-2103827	-	-	29.6631	27.7067	31.6195	OK
SPNCRNA.387	-	-	SPNCRNA.387	-	-	II:2104178-2105331	-	-	0	0	0	OK
SPBC23G7.05	-	-	SPBC23G7.05	sui1	-	II:2105526-2106309	-	-	653.941	630.799	677.083	OK
SPBC23G7.06c	-	-	SPBC23G7.06c	-	-	II:2106330-2108971	-	-	25.104	23.3347	26.8733	OK
SPBC23G7.07c	-	-	SPBC23G7.07c	cms1	-	II:2109253-2110547	-	-	87.9018	81.5267	94.2769	OK
SPBC23G7.08c	-	-	SPBC23G7.08c	rga7	-	II:2110484-2113453	-	-	29.5937	27.4128	31.7746	OK
SPBC23G7.17c	-	-	SPBC23G7.17c	mat1-Mi	-	II:2114218-2114347	-	-	18.3129	0	58.251	OK
SPBC23G7.09	-	-	SPBC23G7.09	mat1-Mc	-	II:2114448-2115027	-	-	54.3606	47.7121	61.0092	OK
SPNCRNA.388	-	-	SPNCRNA.388	-	-	II:2115591-2117167	-	-	17.3264	15.3783	19.2744	OK
SPBC23G7.10c	-	-	SPBC23G7.10c	-	-	II:2118145-2119536	-	-	14.1675	12.2469	16.088	OK
SPNCRNA.1487	-	-	SPNCRNA.1487	mag2-antisense-1	-	II:2120211-2121384	-	-	13.5714	11.4289	15.7139	OK
SPBC23G7.11	-	-	SPBC23G7.11	mag2	-	II:2120230-2121050	-	-	1.57546	0.667878	2.48304	OK
SPSNORNA.44	-	-	SPSNORNA.44	snR92	-	II:2121214-2121358	-	-	11484.9	10705.8	12264.1	OK
SPBC23G7.12c	-	-	SPBC23G7.12c	rpt6	-	II:2121443-2122817	-	-	139.269	133.194	145.344	OK
SPBC23G7.13c	-	-	SPBC23G7.13c	-	-	II:2123086-2125438	-	-	0.974838	0.594826	1.35485	OK
SPNCRNA.1488	-	-	SPNCRNA.1488	SPBC23G7.13c-antisense-1	-	II:2123316-2125438	-	-	10.6045	9.23388	11.9752	OK
SPBC23G7.14	-	-	SPBC23G7.14	-	-	II:2126495-2128132	-	-	26.1365	23.5427	28.7302	OK
SPBC23G7.15c	-	-	SPBC23G7.15c	rpp202	-	II:2127989-2128518	-	-	3898.17	3724.74	4071.6	OK
SPNCRNA.389	-	-	SPNCRNA.389	-	-	II:2129802-2130589	-	-	0.0640156	0	0.320078	OK
SPBC1711.01c	-	-	SPBC1711.01c	mat3-Mm	-	II:2132585-2132714	-	-	18.3129	0	58.251	OK
SPBC1711.02	-	-	SPBC1711.02	mat3-Mc	-	II:2132848-2133394	-	-	49.9972	43.3108	56.6836	OK
SPNCRNA.390	-	-	SPNCRNA.390	-	-	II:2134980-2136530	-	-	0.0833051	0	0.264983	OK
SPNCRNA.391	-	-	SPNCRNA.391	-	-	II:2137041-2137124	-	-	0	0	0	OK
SPNCRNA.1489	-	-	SPNCRNA.1489	aim27-antisense-1	-	II:2137528-2139540	-	-	6.57581	5.48787	7.66375	OK
SPBC1711.03	-	-	SPBC1711.03	aim27	-	II:2138268-2139748	-	-	58.0859	53.1244	63.0473	OK
SPBC1711.04	-	-	SPBC1711.04	-	-	II:2139697-2141050	-	-	103.56	96.4607	110.659	OK
SPBC1711.05	-	-	SPBC1711.05	-	-	II:2141221-2142836	-	-	172.612	166.564	178.661	OK
SPBC1711.06	-	-	SPBC1711.06	rpl401	-	II:2143011-2144391	-	-	342.814	333.443	352.184	OK
SPBC1711.18	-	-	SPBC1711.18	tam9	-	II:2145038-2145299	-	-	280.742	245.304	316.181	OK
SPNCRNA.1490	-	-	SPNCRNA.1490	-	-	II:2145544-2145829	-	-	387.047	347.091	427.004	OK
SPNCRNA.514	-	-	SPNCRNA.514	-	-	II:2145711-2145812	-	-	0.000203291	0	61.1528	OK
SPBC1711.07	-	-	SPBC1711.07	-	-	II:2145591-2147913	-	-	148.331	140.664	155.998	OK
SPBC1711.08	-	-	SPBC1711.08	-	-	II:2148982-2150801	-	-	153.65	144.821	162.478	OK
SPBC1711.09c	-	-	SPBC1711.09c	-	-	II:2150789-2151973	-	-	46.1758	41.8468	50.5048	OK
SPBC1711.10c	-	-	SPBC1711.10c	npl4	-	II:2152030-2154477	-	-	51.7021	48.9781	54.4261	OK
SPBC1711.11	-	-	SPBC1711.11	-	-	II:2155078-2156931	-	-	3.40061	2.60794	4.19327	OK
SPBC1711.12	-	-	SPBC1711.12	-	-	II:2157542-2159733	-	-	58.1453	55.1867	61.1038	OK
SPBC1711.13	-	-	SPBC1711.13	his2	-	II:2159852-2161291	-	-	205.715	198.658	212.772	OK
SPBC1711.15c	-	-	SPBC1711.15c	-	-	II:2161324-2162612	-	-	17.8241	15.1971	20.4511	OK
SPBC1711.14	-	-	SPBC1711.14	rec15	-	II:2161541-2162200	-	-	1.10184	0.127314	2.07636	OK
SPNCRNA.392	-	-	SPNCRNA.392	-	-	II:2162781-2163089	-	-	0.689336	0	2.06801	OK
SPNCRNA.1491	-	-	SPNCRNA.1491	-	-	II:2163935-2167085	-	-	4.54477	3.83205	5.2575	OK
SPBC17G9.02c	-	-	SPBC17G9.02c	cdc73	-	II:2169819-2171436	-	-	47.199	43.2968	51.1012	OK
SPBC1711.16	-	-	SPBC1711.16	pwp1	-	II:2164011-2165996	-	-	154.5	146.311	162.689	OK
SPBC1711.17	-	-	SPBC1711.17	prp16	-	II:2166107-2169933	-	-	27.9023	25.9848	29.8198	OK
SPBC17G9.03c	-	-	SPBC17G9.03c	krs1	-	II:2171607-2173722	-	-	421.722	402.494	440.95	OK
SPBC17G9.04c	-	-	SPBC17G9.04c	nup85	-	II:2173655-2176522	-	-	67.8719	63.9202	71.8236	OK
SPBC17G9.05	-	-	SPBC17G9.05	rct1	-	II:2177732-2179449	-	-	34.5396	31.5405	37.5388	OK
SPNCRNA.1492	-	-	SPNCRNA.1492	rct1-antisense-1	-	II:2178058-2179406	-	-	3.52782	2.54136	4.51428	OK
SPBC17G9.06c	-	-	SPBC17G9.06c	-	-	II:2179340-2180791	-	-	87.2733	81.4163	93.1303	OK
SPBC17G9.07	-	-	SPBC17G9.07	rps2402	-	II:2180871-2181481	-	-	1200.07	1166.77	1233.36	OK
SPBC17G9.08c	-	-	SPBC17G9.08c	cnt5	-	II:2181575-2184875	-	-	63.8607	61.2377	66.4837	OK
SPNCRNA.38	-	-	SPNCRNA.38	prl38	-	II:2186473-2186908	-	-	0.606146	0	1.79292	OK
SPNCRNA.1493	-	-	SPNCRNA.1493	-	-	II:2186563-2187406	-	-	4.21979	2.76049	5.67909	OK
SPBC17G9.09	-	-	SPBC17G9.09	tif213	-	II:2187454-2189134	-	-	196.27	189.957	202.583	OK
SPBC17G9.10	-	-	SPBC17G9.10	rpl1102	-	II:2189653-2190349	-	-	1432.99	1403.02	1462.95	OK
SPBC17G9.11c	-	-	SPBC17G9.11c	pyr1	-	II:2190644-2194621	-	-	228.743	218.376	239.109	OK
SPBC17G9.12c	-	-	SPBC17G9.12c	-	-	II:2194558-2196446	-	-	11.5884	10.0606	13.1161	OK
SPBC17G9.13c	-	-	SPBC17G9.13c	-	-	II:2196423-2197987	-	-	17.3142	15.2168	19.4115	OK
SPNCRNA.393	-	-	SPNCRNA.393	-	-	II:2197753-2198140	-	-	0	0	0	OK
SPNCRNA.394	-	-	SPNCRNA.394	-	-	II:2198476-2199461	-	-	0	0	0	OK
SPBC1815.01	-	-	SPBC1815.01	eno101	-	II:2201158-2202652	-	-	1638.91	1619.27	1658.55	OK
SPBC14C8.01c	-	-	SPBC14C8.01c	cut2	-	II:2202999-2204221	-	-	19.7457	17.307	22.1844	OK
SPNCRNA.68	-	-	SPNCRNA.68	prl68	-	II:2204840-2205295	-	-	0	0	0	OK
SPBC14C8.02	-	-	SPBC14C8.02	tim44	-	II:2205436-2207373	-	-	111.359	106.973	115.744	OK
SPBC14C8.03	-	-	SPBC14C8.03	fma2	-	II:2207696-2209436	-	-	247.555	240.591	254.519	OK
SPBC14C8.04	-	-	SPBC14C8.04	-	-	II:2210046-2211918	-	-	332.787	315.979	349.596	OK
SPNCRNA.1494	-	-	SPNCRNA.1494	meu17-antisense-1	-	II:2211868-2213695	-	-	8.79881	7.46049	10.1371	OK
SPBC14C8.05c	-	-	SPBC14C8.05c	meu17	-	II:2211797-2213495	-	-	0.950774	0.499106	1.40244	OK
SPBC14C8.06	-	-	SPBC14C8.06	arc1	-	II:2214395-2215817	-	-	153.82	147.553	160.087	OK
SPBC14C8.07c	-	-	SPBC14C8.07c	cdc18	-	II:2215954-2218031	-	-	31.5394	28.9251	34.1536	OK
SPNCRNA.1495	-	-	SPNCRNA.1495	cdc18-antisense-1	-	II:2217260-2218094	-	-	6.51765	4.70819	8.32711	OK
SPBC14C8.10	-	-	SPBC14C8.10	mrpl24	-	II:2218177-2223157	-	-	15.7859	14.5842	16.9876	OK
SPBC14C8.12	-	-	SPBC14C8.12	rpb8	-	II:2223640-2224720	-	-	141.22	131.737	150.702	OK
SPBC14C8.19	-	-	SPBC14C8.19	tam10	-	II:2218539-2219196	-	-	70.5312	61.6296	79.4327	OK
SPBC14C8.09c	-	-	SPBC14C8.09c	dbl3	-	II:2219429-2220322	-	-	11.8131	9.46859	14.1577	OK
SPBC14C8.11c	-	-	SPBC14C8.11c	-	-	II:2221626-2223792	-	-	8.11821	6.9447	9.29171	OK
SPNCRNA.1496	-	-	SPNCRNA.1496	-	-	II:2224154-2224828	-	-	7.30084	5.10164	9.50005	OK
SPBC14C8.13	-	-	SPBC14C8.13	-	-	II:2225082-2228837	-	-	13.0187	11.8323	14.2051	OK
SPBC14C8.14c	-	-	SPBC14C8.14c	pol5	-	II:2225985-2229087	-	-	98.83	93.6079	104.052	OK
SPNCRNA.1497	-	-	SPNCRNA.1497	-	-	II:2229636-2230156	-	-	6.59936	4.06089	9.13784	OK
SPBC14C8.16c	-	-	SPBC14C8.16c	bot1	-	II:2231538-2233275	-	-	49.3054	45.5695	53.0412	OK
SPBC14C8.15	-	-	SPBC14C8.15	-	-	II:2229934-2233336	-	-	31.9862	29.7571	34.2153	OK
SPBC14C8.17c	-	-	SPBC14C8.17c	spt8	-	II:2233460-2235843	-	-	21.958	20.1857	23.7303	OK
SPBC15C4.01c	-	-	SPBC15C4.01c	oca3	-	II:2236432-2237936	-	-	83.5272	78.5983	88.456	OK
SPBC15C4.02	-	-	SPBC15C4.02	-	-	II:2238459-2240894	-	-	42.7793	39.6877	45.871	OK
SPBC15C4.03	-	-	SPBC15C4.03	-	-	II:2240871-2242475	-	-	43.6565	40.0366	47.2764	OK
SPNCRNA.1498	-	-	SPNCRNA.1498	SPBC15C4.04c-antisense-1	-	II:2243873-2245657	-	-	6.29351	5.15784	7.42918	OK
SPBC15C4.04c	-	-	SPBC15C4.04c	-	-	II:2242387-2244722	-	-	81.1705	76.3927	85.9483	OK
SPBC15C4.05	-	-	SPBC15C4.05	dhx29	-	II:2246287-2251304	-	-	40.9584	39.3626	42.5543	OK
SPBC15C4.06c	-	-	SPBC15C4.06c	-	-	II:2251410-2253713	-	-	7.48184	6.43776	8.52591	OK
SPBC21H7.02	-	-	SPBC21H7.02	taf10	-	II:2255046-2256226	-	-	44.1739	40.4452	47.9026	OK
SPBC21H7.03c	-	-	SPBC21H7.03c	-	-	II:2256556-2258458	-	-	27.6094	25.3872	29.8316	OK
SPBC21H7.04	-	-	SPBC21H7.04	dbp7	-	II:2258785-2261031	-	-	38.0864	35.7029	40.47	OK
SPRRNA.34	-	-	SPRRNA.34	-	-	II:2261370-2261489	-	-	9.05416	0	41.9784	OK
SPBC21H7.05	-	-	SPBC21H7.05	sfc6	-	II:2261924-2264164	-	-	18.9299	17.193	20.6669	OK
SPBC21H7.06c	-	-	SPBC21H7.06c	opi10	-	II:2264209-2265243	-	-	20.26	17.2839	23.2361	OK
SPNCRNA.1499	-	-	SPNCRNA.1499	-	-	II:2265285-2265818	-	-	3.1699	1.47552	4.86428	OK
SPSNORNA.36	-	-	SPSNORNA.36	snR5	-	II:2266027-2266169	-	-	51.5323	9.45635	93.6082	OK
SPNCRNA.1500	-	-	SPNCRNA.1500	his5-antisense-1	-	II:2266289-2267665	-	-	4.2089	3.14181	5.276	OK
SPBC21H7.07c	-	-	SPBC21H7.07c	his5	-	II:2266350-2267397	-	-	140.631	131.439	149.824	OK
SPBC16H5.14c	-	-	SPBC16H5.14c	-	-	II:2268072-2270305	-	-	13.5642	11.9941	15.1343	OK
SPBC16H5.13	-	-	SPBC16H5.13	-	-	II:2269396-2273358	-	-	19.4163	17.8716	20.9611	OK
SPBC16H5.12c	-	-	SPBC16H5.12c	-	-	II:2273904-2276995	-	-	87.2559	84.0024	90.5095	OK
SPBC16H5.11c	-	-	SPBC16H5.11c	skb1	-	II:2277214-2279624	-	-	118.498	114.399	122.597	OK
SPBC16H5.10c	-	-	SPBC16H5.10c	prp43	-	II:2279696-2282239	-	-	92.758	89.3136	96.2023	OK
SPBC16H5.09c	-	-	SPBC16H5.09c	omh2	-	II:2282390-2283951	-	-	35.463	32.4692	38.4569	OK
SPBC16H5.08c	-	-	SPBC16H5.08c	-	-	II:2284320-2286432	-	-	369.413	361.416	377.411	OK
SPBC16H5.07c	-	-	SPBC16H5.07c	ppa2	-	II:2286916-2290445	-	-	44.0461	41.2651	46.8271	OK
SPBC16H5.06	-	-	SPBC16H5.06	rip1	-	II:2288881-2290179	-	-	136.965	128.593	145.337	OK
SPBC16H5.15	-	-	SPBC16H5.15	-	-	II:2290594-2291371	-	-	42.2042	37.1525	47.2558	OK
SPBC16H5.04	-	-	SPBC16H5.04	-	-	II:2293237-2294154	-	-	155.745	144.555	166.935	OK
SPBC16H5.05c	-	-	SPBC16H5.05c	cyp7	-	II:2290638-2293252	-	-	32.68	30.1558	35.2042	OK
SPBC16H5.03c	-	-	SPBC16H5.03c	fub2	-	II:2294912-2297241	-	-	25.5006	23.2431	27.758	OK
SPBC16H5.02	-	-	SPBC16H5.02	pfk1	-	II:2297163-2300512	-	-	490.641	469.266	512.015	OK
SPNCRNA.1501	-	-	SPNCRNA.1501	-	-	II:2300660-2303704	-	-	2.10812	1.61681	2.59943	OK
SPNCRNA.538	-	-	SPNCRNA.538	-	-	II:2301758-2303132	-	-	0.18882	0	0.501768	OK
SPBC12D12.01	-	-	SPBC12D12.01	sad1	-	II:2303680-2306661	-	-	27.3112	25.2444	29.3779	OK
SPBC12D12.02c	-	-	SPBC12D12.02c	cdm1	-	II:2305690-2306339	-	-	34.6932	29.6097	39.7768	OK
SPBC12D12.03	-	-	SPBC12D12.03	cct1	-	II:2307308-2309574	-	-	164.782	156.11	173.453	OK
SPBC12D12.09	-	-	SPBC12D12.09	rev7	-	II:2313095-2314605	-	-	12.5155	10.5074	14.5236	OK
SPBC12D12.04c	-	-	SPBC12D12.04c	pck2	-	II:2309125-2313301	-	-	44.2032	41.6109	46.7954	OK
SPBC12D12.05c	-	-	SPBC12D12.05c	-	-	II:2314206-2316047	-	-	37.8035	34.6982	40.9087	OK
SPBC12D12.06	-	-	SPBC12D12.06	srb11	-	II:2316098-2317654	-	-	11.1387	9.02069	13.2566	OK
SPBC12D12.07c	-	-	SPBC12D12.07c	trx2	-	II:2317360-2318581	-	-	57.2152	52.2919	62.1386	OK
SPBTRNAPRO.06	-	-	SPBTRNAPRO.06	-	-	II:2319291-2319363	-	-	8232.2	6187.73	10276.7	OK
SPNCRNA.1502	-	-	SPNCRNA.1502	-	-	II:2319347-2319746	-	-	0	0	0	OK
SPBC12D12.08c	-	-	SPBC12D12.08c	ned8	-	II:2319757-2320292	-	-	41.0846	32.3236	49.8456	OK
SPBC24C6.02	-	-	SPBC24C6.02	-	-	II:2320335-2322561	-	-	70.8662	67.5199	74.2124	OK
SPRRNA.35	-	-	SPRRNA.35	-	-	II:2322704-2322851	-	-	1.50191e-07	0	15.1484	OK
SPBC24C6.03	-	-	SPBC24C6.03	-	-	II:2322710-2324873	-	-	27.0448	24.7079	29.3818	OK
SPBC24C6.04	-	-	SPBC24C6.04	-	-	II:2325031-2327098	-	-	463.517	454.489	472.546	OK
SPBC24C6.05	-	-	SPBC24C6.05	sec28	-	II:2327363-2328501	-	-	167.131	156.895	177.366	OK
SPNCRNA.1504	-	-	SPNCRNA.1504	-	-	II:2328686-2329696	-	-	8.06272	6.28491	9.84053	OK
SPBC24C6.06	-	-	SPBC24C6.06	gpa1	-	II:2329671-2331890	-	-	20.0033	18.0764	21.9303	OK
SPNCRNA.1503	-	-	SPNCRNA.1503	-	-	II:2327471-2330741	-	-	5.34284	4.58067	6.10502	OK
SPBC24C6.07	-	-	SPBC24C6.07	cdc14	-	II:2332019-2335029	-	-	13.5145	12.1796	14.8495	OK
SPBC24C6.08c	-	-	SPBC24C6.08c	bhd1	-	II:2332227-2335104	-	-	14.8302	13.3914	16.269	OK
SPNCRNA.1505	-	-	SPNCRNA.1505	SPBC24C6.09c-antisense-1	-	II:2335157-2337882	-	-	25.0987	23.0709	27.1266	OK
SPBC24C6.09c	-	-	SPBC24C6.09c	-	-	II:2335175-2337787	-	-	1.80141	1.30778	2.29505	OK
SPNCRNA.1506	-	-	SPNCRNA.1506	-	-	II:2339629-2340238	-	-	1.84091	0.652259	3.02957	OK
SPBC24C6.13	-	-	SPBC24C6.13	new16	-	II:2340669-2341088	-	-	40.2454	27.728	52.7628	OK
SPBC24C6.10c	-	-	SPBC24C6.10c	dip1	-	II:2341401-2343325	-	-	16.6245	14.7651	18.4839	OK
SPBC24C6.11	-	-	SPBC24C6.11	cwf14	-	II:2343565-2347300	-	-	25.1754	23.3511	26.9996	OK
SPBC19G7.01c	-	-	SPBC19G7.01c	msh2	-	II:2343652-2347813	-	-	22.9317	21.2802	24.5832	OK
SPBC19G7.02	-	-	SPBC19G7.02	-	-	II:2347884-2349206	-	-	27.0037	23.7399	30.2675	OK
SPBC19G7.04	-	-	SPBC19G7.04	-	-	II:2349141-2350982	-	-	13.3438	11.6311	15.0564	OK
SPBC19G7.03c	-	-	SPBC19G7.03c	rps3002	-	II:2348959-2349453	-	-	3195.39	3036.04	3354.73	OK
SPBC19G7.05c	-	-	SPBC19G7.05c	bgs1	-	II:2350921-2357405	-	-	64.2393	61.0551	67.4236	OK
SPBC19G7.06	-	-	SPBC19G7.06	mbx1	-	II:2357532-2361156	-	-	18.706	17.1203	20.2916	OK
SPBC19G7.07c	-	-	SPBC19G7.07c	ppr3	-	II:2359373-2363595	-	-	29.0983	27.1754	31.0212	OK
SPBC19G7.08c	-	-	SPBC19G7.08c	art1	-	II:2363814-2365868	-	-	13.5	12.0127	14.9873	OK
SPNCRNA.1507	-	-	SPNCRNA.1507	ulp1-antisense-1	-	II:2366961-2367928	-	-	3.42606	2.22435	4.62777	OK
SPBC19G7.10c	-	-	SPBC19G7.10c	-	-	II:2368834-2371661	-	-	113.841	107.783	119.9	OK
SPBC19G7.09	-	-	SPBC19G7.09	ulp1	-	II:2367078-2369193	-	-	44.4517	41.2173	47.686	OK
SPBC19G7.18c	-	-	SPBC19G7.18c	-	-	II:2372007-2373228	-	-	13.4372	11.3467	15.5276	OK
SPBC19G7.13	-	-	SPBC19G7.13	tbf1	-	II:2373929-2376516	-	-	32.4515	30.0124	34.8907	OK
SPBC19G7.14c	-	-	SPBC19G7.14c	cog5	-	II:2375702-2377311	-	-	37.6593	34.3201	40.9985	OK
SPBC19G7.15	-	-	SPBC19G7.15	nup44	-	II:2377927-2379664	-	-	77.271	72.1724	82.3696	OK
SPBC19G7.19	-	-	SPBC19G7.19	-	-	II:2379610-2380121	-	-	363.638	335.921	391.354	OK
SPBC19G7.16	-	-	SPBC19G7.16	iws1	-	II:2380486-2382242	-	-	85.6025	80.19	91.015	OK
SPBC19G7.17	-	-	SPBC19G7.17	-	-	II:2382299-2384668	-	-	104.997	98.9354	111.059	OK
SPNCRNA.1508	-	-	SPNCRNA.1508	iws1-antisense-1	-	II:2380549-2382306	-	-	3.56247	2.71212	4.41282	OK
SPBC36B7.02	-	-	SPBC36B7.02	-	-	II:2384850-2386974	-	-	42.7635	40.1734	45.3536	OK
SPBC36B7.03	-	-	SPBC36B7.03	sec63	-	II:2387069-2389366	-	-	98.8011	94.9406	102.662	OK
SPBC36B7.04	-	-	SPBC36B7.04	-	-	II:2389461-2390997	-	-	65.8847	61.1439	70.6254	OK
SPBC36B7.05c	-	-	SPBC36B7.05c	-	-	II:2390936-2392223	-	-	20.4928	17.9443	23.0413	OK
SPBC36B7.06c	-	-	SPBC36B7.06c	mug20	-	II:2392160-2393113	-	-	3.32343	2.069	4.57787	OK
SPBC36B7.08c	-	-	SPBC36B7.08c	-	-	II:2393471-2395636	-	-	70.546	65.9049	75.1871	OK
SPNCRNA.1509	-	-	SPNCRNA.1509	-	-	II:2395572-2396485	-	-	5.37167	3.82369	6.91965	OK
SPBC36B7.07	-	-	SPBC36B7.07	tlg1	-	II:2393534-2395530	-	-	15.6925	13.8929	17.492	OK
SPBC36B7.09	-	-	SPBC36B7.09	gcn2	-	II:2395940-2401552	-	-	38.9784	36.7866	41.1702	OK
SPBP18G5.02	-	-	SPBP18G5.02	-	-	II:2401677-2403432	-	-	22.7223	20.526	24.9185	OK
SPBP18G5.03	-	-	SPBP18G5.03	toc1	-	II:2403508-2405332	-	-	35.4873	32.4862	38.4883	OK
SPBC1921.01c	-	-	SPBC1921.01c	rpl35b	-	II:2405318-2406061	-	-	340.724	319.475	361.972	OK
SPBC1921.02	-	-	SPBC1921.02	rad60	-	II:2406800-2408273	-	-	36.2988	32.9315	39.6662	OK
SPBC1921.03c	-	-	SPBC1921.03c	mex67	-	II:2408151-2410181	-	-	48.4848	45.0062	51.9633	OK
SPBC1921.04c	-	-	SPBC1921.04c	-	-	II:2410995-2411452	-	-	6.46868	3.64843	9.28892	OK
SPNCRNA.1510	-	-	SPNCRNA.1510	-	-	II:2411416-2412526	-	-	6.76197	5.22364	8.3003	OK
SPNCRNA.1511	-	-	SPNCRNA.1511	-	-	II:2416378-2416742	-	-	1019.24	958.505	1079.98	OK
SPSNORNA.34	-	-	SPSNORNA.34	sno20	-	II:2411189-2411361	-	-	5421.27	5039.77	5802.77	OK
SPBC1921.05	-	-	SPBC1921.05	ape2	-	II:2411676-2416541	-	-	92.7251	88.1764	97.2739	OK
SPBC1921.06c	-	-	SPBC1921.06c	pvg3	-	II:2416907-2418545	-	-	68.4496	63.7025	73.1968	OK
SPNCRNA.1512	-	-	SPNCRNA.1512	pvg3-antisense-1	-	II:2417500-2418682	-	-	1.98644	1.18723	2.78565	OK
SPBC1921.07c	-	-	SPBC1921.07c	sgf29	-	II:2418737-2420057	-	-	59.6327	55.4183	63.8471	OK
SPBC21D10.12	-	-	SPBC21D10.12	hob1	-	II:2420262-2422468	-	-	167.883	162.768	172.998	OK
SPBC21D10.11c	-	-	SPBC21D10.11c	nfs1	-	II:2422567-2424529	-	-	179.53	170.258	188.802	OK
SPBC21D10.10	-	-	SPBC21D10.10	bdc1	-	II:2424414-2425584	-	-	66.2882	60.9584	71.618	OK
SPBC21D10.09c	-	-	SPBC21D10.09c	rkr1	-	II:2426380-2431722	-	-	44.3532	41.8872	46.8193	OK
SPNCRNA.572	-	-	SPNCRNA.572	cmc1-antisense-1	-	II:2431126-2431835	-	-	2.65945	1.35532	3.96357	OK
SPBC21D10.07	-	-	SPBC21D10.07	cmc1	-	II:2432035-2433590	-	-	27.6912	24.89	30.4925	OK
SPNCRNA.107	-	-	SPNCRNA.107	-	-	II:2433864-2434169	-	-	0.707116	0	2.70714	OK
SPBC21D10.08c	-	-	SPBC21D10.08c	-	-	II:2432072-2433891	-	-	2.43641	1.7343	3.13852	OK
SPBTRNAMET.06	-	-	SPBTRNAMET.06	-	-	II:2434302-2434374	-	-	6656.03	4837.74	8474.33	OK
SPBC21D10.06c	-	-	SPBC21D10.06c	map4	-	II:2434421-2438482	-	-	8.46602	7.64964	9.2824	OK
SPNCRNA.1513	-	-	SPNCRNA.1513	ucp3-antisense-1	-	II:2438664-2439695	-	-	1.35489	0.632282	2.0775	OK
SPBC21D10.05c	-	-	SPBC21D10.05c	ucp3	-	II:2438973-2442631	-	-	34.1412	31.8625	36.4199	OK
SPRRNA.40	-	-	SPRRNA.40	-	-	II:2442699-2442852	-	-	5.57147	0	18.6808	OK
SPNCRNA.1514	-	-	SPNCRNA.1514	fnx1-antisense-1	-	II:2444130-2444830	-	-	1.5042	0.506426	2.50197	OK
SPBC12C2.13c	-	-	SPBC12C2.13c	fnx1	-	II:2444296-2446292	-	-	35.1335	32.29	37.977	OK
SPBC12C2.12c	-	-	SPBC12C2.12c	glo1	-	II:2446542-2447857	-	-	76.7527	72.1964	81.3089	OK
SPSNORNA.38	-	-	SPSNORNA.38	snR33	-	II:2447903-2448048	-	-	2284.55	2013.35	2555.74	OK
SPBC12C2.11	-	-	SPBC12C2.11	-	-	II:2448091-2450963	-	-	99.3966	93.9684	104.825	OK
SPNCRNA.1515	-	-	SPNCRNA.1515	SPBC12C2.11-antisense-1	-	II:2449773-2450647	-	-	4.12343	2.73149	5.51536	OK
SPBC12C2.10c	-	-	SPBC12C2.10c	pst1	-	II:2452040-2457119	-	-	55.5176	53.645	57.3901	OK
SPBC12C2.09c	-	-	SPBC12C2.09c	-	-	II:2457241-2458979	-	-	19.5923	17.459	21.7257	OK
SPBC12C2.08	-	-	SPBC12C2.08	dnm1	-	II:2458815-2461775	-	-	37.0976	34.5175	39.6778	OK
SPNCRNA.1516	-	-	SPNCRNA.1516	-	-	II:2461902-2463113	-	-	1.5583	0.862196	2.2544	OK
SPBC12C2.07c	-	-	SPBC12C2.07c	-	-	II:2463133-2464361	-	-	303.428	287.715	319.141	OK
SPBC12C2.05c	-	-	SPBC12C2.05c	bzz1	-	II:2466017-2468739	-	-	27.7898	25.4897	30.0899	OK
SPNCRNA.1517	-	-	SPNCRNA.1517	SPBC12C2.07c-antisense-1	-	II:2462781-2464335	-	-	24.5999	22.0312	27.1686	OK
SPBC12C2.06	-	-	SPBC12C2.06	-	-	II:2464268-2466047	-	-	305.074	290.332	319.816	OK
SPNCRNA.1518	-	-	SPNCRNA.1518	bzz1-antisense-1	-	II:2465984-2468003	-	-	12.6075	11.0594	14.1556	OK
SPBC12C2.04	-	-	SPBC12C2.04	-	-	II:2468857-2470506	-	-	86.4505	82.2133	90.6878	OK
SPBC12C2.14c	-	-	SPBC12C2.14c	-	-	II:2471720-2472056	-	-	0	0	0	OK
SPNCRNA.397	-	-	SPNCRNA.397	-	-	II:2472438-2472537	-	-	0	0	0	OK
SPBC12C2.03c	-	-	SPBC12C2.03c	-	-	II:2473005-2475652	-	-	34.4715	32.4071	36.5359	OK
SPBC12C2.02c	-	-	SPBC12C2.02c	ste20	-	II:2475869-2480462	-	-	33.4936	31.9825	35.0048	OK
SPBC12C2.01c	-	-	SPBC12C2.01c	-	-	II:2480501-2481958	-	-	42.7718	39.5681	45.9754	OK
SPBC17F3.02	-	-	SPBC17F3.02	nak1	-	II:2482066-2484495	-	-	25.3532	23.4481	27.2583	OK
SPNCRNA.1519	-	-	SPNCRNA.1519	-	-	II:2485483-2486494	-	-	2.42688	1.33071	3.52304	OK
SPNCRNA.08	-	-	SPNCRNA.08	prl8	-	II:2485487-2486126	-	-	1.14313e-05	0	0.342891	OK
